space_error,speed_error,ego_speed,ego_acceleration,front_speed,front_acceleration,reward
23.1381994139729,1.44148366165381,2.00366373734619,0.520971791117685,3.445147399,0.759484734,6.16408788052586
23.6525411235252,1.54592770787546,2.06155061512454,0.522529193701733,3.607478323,0.825283039,7.16985758394983
23.848970604924,1.57336006299963,2.11778022200037,0.649458440536987,3.691140285,0.836619613,8.17595896616126
24.0175539670056,1.59029808268464,2.18357313631536,0.664207143878663,3.773871219,0.82730934,9.16231420912715
24.0438109247278,1.60306170401261,2.25019889798739,0.657297503554987,3.853260602,0.793893836,10.1369720405186
24.2623809565936,1.61173354351306,2.31503046548694,0.643337243280183,3.926764009,0.735034064,11.1534895007482
24.4940230938489,1.61409496665169,2.37787178434831,0.619842937950674,3.991966751,0.65202742,12.1734167443884
24.7374033342942,1.60804792974722,2.43880429125278,0.606393070585169,4.046852221,0.548854703,13.1898352435491
24.7911701298778,1.59416526245304,2.49586078154696,0.535857026191046,4.090026044,0.431738229,14.1977700161652
25.053484690908,1.57421186847213,2.54664576152787,0.500107506857767,4.12085763,0.308315857,15.2025063447624
25.1227738408581,1.54560408288885,2.59391636711115,0.465967261299615,4.13952045,0.186628199,16.2616170369454
25.197448914457,1.5118090649896,2.6350601040104,0.401832656679598,4.146869169,0.073487194,17.3083214481537
25.4493416053913,1.4753744073458,2.6689202856542,0.366191482010657,4.144294693,-0.025744756,18.3493455397745
25.6109508905646,1.42209772865878,2.71148061634122,0.295005103489908,4.133578345,-0.107163486,19.3836018395197
25.6942049327805,1.37713090253011,2.73953807046989,0.25592459576299,4.116668973,-0.169093714,19.4113382858267
25.7780313370889,1.3311370662004,2.7643509237996,0.243767189844366,4.09548799,-0.211809836,20.4298371925032
26.0342020315934,1.28511576676983,2.78666375623017,0.209974857346578,4.071779523,-0.237084664,21.4374096153715
